suburb_code,suburb_name,IRSD_score,IRSD_decile,IRSAD_score,IRSAD_decile
22349,Staghorn Flat,1102.855326,10,1066.125281,9
22350,Stanhope (Vic.),925.0948545,2,900.1138841,2
22351,Stanley (Vic.),1072.121622,9,1048.317131,9
22352,Staughton Vale,1043.909494,7,1023.02916,8
22353,Stavely,1073.740417,9,1066.801575,9
22354,Stawell,925.4049267,2,897.5211869,2
22355,Steels Creek,1086.066002,10,1052.645564,9
22356,Steiglitz (Vic.),1068.039435,9,1031.470068,8
22357,Stewarton (Vic.),1007.647375,5,972.2646343,5
22359,Stockdale,1025.271225,6,980.142703,5
22360,Stockyard Hill,1083.084095,10,1067.633367,9
22361,Stonehaven,1065.139283,9,1049.794116,9
22362,Stoneleigh (Vic.),1083.084095,10,1067.633367,9
22363,Stony Creek (Central Goldfields - Vic.),905.9465665,1,873.981806,1
22364,Stony Creek (South Gippsland - Vic.),1039.562738,7,1016.829741,7
22365,Stonyford,1044.644793,7,1013.577787,7
22366,Stradbroke,1038.216522,7,1014.180857,7
22367,Strangways,1036.881468,7,1003.898194,7
22368,Straten,1068.052504,9,1044.778694,9
22369,Stratford (Vic.),1008.388043,5,959.3310086,4
22370,Strath Creek,1027.86583,6,1005.147838,7
22371,Strathallan,1006.383679,5,965.641784,4
22372,Strathbogie,980.5694194,4,973.603183,5
22373,Strathdale,1022.789646,6,1003.330117,6
22374,Strathdownie,1054.242853,8,1039.399908,8
22375,Strathewen,1068.966729,9,1056.853042,9
22376,Strathfieldsaye,1078.085113,9,1046.526016,9
22377,Strathkellar,1053.962598,8,1042.467435,9
22378,Strathlea,1038.094781,7,1001.426968,6
22379,Strathmerton,980.1112435,4,937.2803945,3
22380,Strathmore (Vic.),1093.637077,10,1106.285972,10
22381,Strathmore Heights,1051.172876,8,1041.88207,9
22382,Strathtulloh,1037.983831,7,1023.950805,8
22383,Streatham,1048.456852,8,1027.183642,8
22384,Strzelecki (Vic.),1038.190613,7,1008.33561,7
22385,Stuart Mill,992.5182873,4,951.5827242,4
22386,Sugarloaf (Vic.),1075.745262,9,1049.621726,9
22387,Sugarloaf Creek,1050.570479,8,1018.591628,7
22388,Suggan Buggan,935.0925087,2,915.7333538,2
22389,Sulky,1060.007569,8,1022.877982,8
22391,Sunbury,1029.263413,6,999.8704331,6
22392,Sunday Creek,1031.046554,7,994.157866,6
22393,Sunderland Bay,988.7196298,4,954.3786072,4
22394,Sunset Strip (Vic.),920.2213414,2,899.1668645,2
22395,Sunshine (Vic.),931.133211,2,956.8082085,4
22396,Sunshine North,864.7831343,1,903.5269371,2
22397,Sunshine West,884.426059,1,906.4637774,2
22398,Surf Beach (Vic.),1045.926948,7,1007.228265,7
22399,Surrey Hills,1102.346786,10,1137.817922,10
22400,Sutherland (Vic.),1014.025358,5,974.8270599,5
22401,Sutherlands Creek,1111.785122,10,1092.134155,10
22402,Sutton (Vic.),1002.179937,5,987.1244231,6
22403,Sutton Grange,1022.173485,6,990.3435018,6
22404,Swan Bay (Vic.),1029.068294,6,1005.188959,7
22405,Swan Hill,961.2820914,3,939.7721497,3
22406,Swan Hill West,1071.823665,9,1043.983372,9
22408,Swan Marsh,1066.635943,9,1027.890913,8
22409,Swan Reach (Vic.),960.6412635,3,934.2146303,3
22410,Swanpool,1018.107402,6,980.0060871,5
22411,Swanwater,1014.025358,5,974.8270599,5
22412,Swanwater West,1053.994511,8,1029.99873,8
22413,Swifts Creek,997.2027271,5,979.3118139,5
22414,Sydenham (Vic.),982.8409977,4,969.7813799,5
22415,Sylvaterre,1003.312762,5,1006.711888,7
22417,Tabilk,1047.948582,8,1019.279449,7
22418,Tabor,1077.597858,9,1047.546172,9
22419,Taggerty,1027.942731,6,978.2504422,5
22420,Tahara,1082.923012,10,1063.238543,9
22421,Tahara Bridge,1082.923012,10,1063.238543,9
22422,Tahara West,1082.923012,10,1063.238543,9
22423,Talbot (Vic.),902.3194874,1,873.3667442,1
22424,Talgarno,1080.673673,9,1042.902441,9
22425,Tallandoon,1002.441066,5,975.1353787,5
22426,Tallangatta,944.0375161,2,909.585322,2
22427,Tallangatta East,1078.714093,9,1026.793868,8
22428,Tallangatta South,1048.499021,8,1009.265874,7
22429,Tallangatta Valley,1078.714093,9,1026.793868,8
22430,Tallarook,1029.695091,6,1005.060265,7
22431,Tallygaroopna,1045.769572,7,997.6363564,6
22432,Tambo Crossing,984.2323001,4,977.5526251,5
22433,Tambo Upper,1037.609454,7,987.5173311,6
22434,Tamboon,918.2186892,2,912.5196297,2
22436,Taminick,1016.369522,6,995.1151808,6
22437,Tamleugh,998.1772869,5,963.0486848,4
22438,Tamleugh North,1077.300443,9,1035.308681,8
22439,Tandarook,1070.117539,9,1036.541191,8
22440,Tandarra,1035.237395,7,1029.771543,8
22441,Tangambalanga,1040.90685,7,996.563934,6
22444,Tanjil South,1031.109499,7,993.1030495,6
22445,Tanwood,963.8866212,3,939.2821359,3
22446,Tanybryn,1075.745262,9,1049.621726,9
22447,Taradale (Vic.),1033.630008,7,998.4376331,6
22448,Tarcombe,1054.840971,8,1038.790008,8
22449,Tarilta,1034.162989,7,997.71459,6
22450,Tarnagulla,937.3991279,2,918.9780837,2
22451,Tarneit,1014.185194,5,1009.878646,7
22452,Tarnook,990.0396826,4,943.1489547,3
22453,Taroon,1047.96834,8,1023.749101,8
22454,Tarra Valley,1025.538955,6,988.5958731,6
22455,Tarranyurk,1025.833518,6,1016.559451,7
22456,Tarraville,932.53212,2,882.3707367,1
22457,Tarrawarra,1064.840511,9,1057.670279,9
22458,Tarrawingee,1068.574032,9,1027.057791,8
22459,Tarrayoukyan,1100.697531,10,1088.846283,10
22460,Tarrengower,1033.998379,7,994.9062549,6
22461,Tarrenlea,1028.364863,6,998.7156583,6
22462,Tarrington,1077.597858,9,1047.546172,9
22463,Tarrone,1048.230266,8,1027.567184,8
22464,Tarwin,1061.341834,8,1022.003362,8
22465,Tarwin Lower,1024.513222,6,1004.798488,7
22466,Tatong,984.6311061,4,952.7386325,4
22467,Tatura,981.810634,4,954.6827813,4
22468,Tatura East,1028.551995,6,989.9382193,6
22469,Tatyoon,1064.924167,9,1069.954834,9
22470,Tawonga,1041.824568,7,995.8551466,6
22471,Tawonga South,1060.54885,8,1025.052383,8
22472,Taylor Bay,1022.257151,6,982.5139972,5
22473,Taylors Hill,1035.159038,7,1025.457343,8
22474,Taylors Lakes,1039.81826,7,1024.370319,8
22475,Teal Point,1031.90324,7,993.4870763,6
22476,Tecoma,1061.705167,8,1041.483822,8
22477,Teddywaddy,1027.124175,6,988.2024557,6
22478,Teddywaddy West,1027.124175,6,988.2024557,6
22479,Teesdale (Vic.),1065.484041,9,1013.135801,7
22480,Telangatuk East,1090.190319,10,1068.018483,9
22481,Telford,970.4135041,3,940.7234463,3
22482,Telopea Downs,1148.014993,10,1061.546657,9
22483,Templestowe,1074.214121,9,1093.814622,10
22484,Templestowe Lower,1055.285324,8,1071.121316,9
22485,Tempy,979.5857015,4,966.6720611,4
22486,Tenby Point,985.8162253,4,948.9204765,3
22487,Tennyson (Vic.),1052.77772,8,1039.580397,8
22488,Terang,944.8311206,2,910.5368368,2
22489,Terip Terip,1015.387287,6,999.7655506,6
22490,Terrappee,1078.752754,9,1038.270105,8
22491,Terrick Terrick,982.8955817,4,967.2848551,4
22492,Terrick Terrick East,1024.546416,6,989.1214083,6
22493,Tesbury,1070.117539,9,1036.541191,8
22494,Tetoora Road,1036.903375,7,998.7445149,6
22495,Thalia,1040.319556,7,1022.670255,8
22496,The Basin (Vic.),1054.942553,8,1024.393502,8
22497,The Cove,1050.145761,8,1019.141618,7
22498,The Gurdies,985.6711556,4,959.9479405,4
22499,The Heart,1059.965655,8,1025.723568,8
22500,The Honeysuckles,998.9509169,5,966.4414266,4
22501,The Patch,1077.365598,9,1066.589394,9
22502,The Sisters,1053.261681,8,1035.652887,8
22503,Thologolong,1042.846666,7,990.188752,6
22504,Thomastown,884.8148792,1,900.0641126,2
22506,Thomson (Greater Geelong - Vic.),924.9948162,2,910.4901419,2
22507,Thoona,1016.369522,6,995.1151808,6
22508,Thornbury,1047.72792,8,1082.822857,10
22509,Thornhill Park,1019.884796,6,1010.473544,7
22510,Thornton (Vic.),998.2227382,5,950.1502155,3
22511,Thorpdale,983.6125891,4,953.3340193,4
22512,Thorpdale South,1042.816304,7,982.3844609,5
22513,Thowgla Valley,1038.287575,7,1019.63304,7
22514,Three Bridges,1023.348114,6,976.3876312,5
22516,Timboon,995.4966708,4,954.5420411,4
22517,Timboon West,1092.252422,10,1072.196609,10
22518,Timmering,1035.258254,7,1001.609671,6
22519,Timor (Vic.),964.7501914,3,913.4945153,2
22520,Timor West,964.7501914,3,913.4945153,2
22521,Tinamba,1013.11708,5,983.091743,5
22522,Tinamba West,970.5639313,3,949.4270331,3
22523,Tintaldra,1023.994037,6,993.9882555,6
22524,Tittybong,1035.585604,7,1005.724147,7
22525,Tol Tol,871.3635379,1,906.1625327,2
22526,Tolmie,1043.03152,7,990.8621078,6
22527,Tom Groggin,1038.287575,7,1019.63304,7
22528,Tongala,940.4680416,2,903.4695808,2
22529,Tonghi Creek,918.2186892,2,912.5196297,2
22530,Tongio,997.2027271,5,979.3118139,5
22531,Tonimbuk,1064.267002,9,1051.840998,9
22532,Tooan,994.7908236,4,981.3349968,5
22533,Tooborac,1010.712376,5,983.679476,5
22534,Toolamba,1036.251304,7,999.0038077,6
22535,Toolamba West,950.4936843,2,948.4645006,3
22536,Toolangi,1046.719317,7,1004.146079,7
22537,Toolern Vale,1018.461603,6,998.3829252,6
22538,Toolleen,1035.106833,7,994.9294264,6
22540,Toolondo,994.7908236,4,981.3349968,5
22541,Toolong,1056.982127,8,1035.403557,8
22543,Toongabbie (Vic.),1027.025179,6,963.1735784,4
22544,Toora (Vic.),940.8282693,2,903.772205,2
22545,Toora North,1035.78805,7,1003.307774,6
22546,Tooradin,1026.578696,6,982.5642391,5
22547,Toorak,1104.552315,10,1149.777499,10
22548,Toorloo Arm,865.8032229,1,875.8433306,1
22550,Tootgarook,978.2205712,3,945.9040721,3
22551,Torquay (Vic.),1094.106379,10,1090.903302,10
22552,Torrita,1082.173463,10,1059.964655,9
22553,Torrumbarry,1005.55722,5,967.4157694,4
22554,Torwood,1036.903375,7,998.7445149,6
22555,Tostaree,1013.555356,5,1000.552459,6
22557,Tottington,984.5758432,4,954.6387951,4
22558,Tourello,1049.793026,8,1020.279655,7
22559,Towan,970.2845997,3,953.6025316,4
22560,Towaninny,1018.04822,6,994.3657036,6
22562,Tower Hill,1081.861713,10,1045.788082,9
22563,Towong,1035.774764,7,990.67117,6
22564,Towong Upper,1038.287575,7,1019.63304,7
22565,Trafalgar (Vic.),987.6081405,4,952.721491,4
22566,Trafalgar East,1051.463368,8,1007.950065,7
22567,Trafalgar South,1054.846437,8,1029.906184,8
22568,Tragowel,988.1408194,4,979.7786935,5
22569,Traralgon,979.1362144,4,949.959236,3
22570,Traralgon East,1084.17819,10,1040.682134,8
22571,Traralgon South,1075.191208,9,1027.113847,8
22572,Travancore,1045.782107,7,1069.560017,9
22573,Trawalla,1005.959521,5,992.5751419,6
22574,Trawool,1097.559857,10,1068.111241,9
22575,Traynors Lagoon,1053.994511,8,1029.99873,8
22576,Tremont,1081.470055,10,1102.121243,10
22577,Trentham,1055.239966,8,1040.762382,8
22578,Trentham East,1117.748886,10,1104.280716,10
22579,Tresco,1002.66762,5,963.8094731,4
22580,Tresco West,1002.66762,5,963.8094731,4
22581,Trida,1004.433215,5,986.7331454,6
22582,Truganina,1016.955926,6,1020.053401,7
22583,Tubbut,935.0925087,2,915.7333538,2
22584,Tuerong,1094.995158,10,1087.547956,10
22585,Tulkara,1029.93738,6,981.9176815,5
22586,Tullamarine,969.05763,3,951.6147998,4
22587,Tungamah,894.8045119,1,849.7415179,1
22588,Turoar,1059.122495,8,1050.481988,9
22589,Turriff,971.1146393,3,961.6139989,4
22590,Turriff East,1068.052504,9,1044.778694,9
22591,Turtons Creek,1042.190942,7,983.7735513,5
22592,Tutye,1082.173463,10,1059.964655,9
22593,Tyaak,969.1581148,3,947.4822775,3
22594,Tyabb,1033.087106,7,1001.286628,6
22595,Tyenna (Vic.),1068.052504,9,1044.778694,9
22596,Tyers,1049.895501,8,1003.33528,6
22597,Tylden,1055.687783,8,1026.314688,8
22598,Tynong,1026.704937,6,989.0181733,6
22599,Tynong North,1069.701935,9,1041.24585,8
22600,Tyntynder,981.8111685,4,938.5523061,3
22601,Tyntynder South,1058.67395,8,980.4131679,5
22602,Tyrendarra,1062.669465,9,1028.219196,8
22603,Tyrendarra East,1033.736619,7,1005.207303,7
22604,Tyrrell,1068.052504,9,1044.778694,9
22605,Tyrrell Downs,1068.052504,9,1044.778694,9
22606,Ullina,1034.047534,7,1001.11351,6
22607,Ullswater,1050.130196,8,1044.621878,9
22608,Ultima,999.6384534,5,980.5319306,5
22610,Ulupna,993.7332454,4,960.4593167,4
22611,Undera,937.5682941,2,919.5498147,2
22612,Underbool,962.2824528,3,957.7074561,4
22613,Upotipotpon,1041.808181,7,1018.387366,7
22614,Upper Ferntree Gully,1046.011888,7,1026.95979,8
22615,Upper Gundowring,1049.714989,8,1020.754975,7
22616,Upper Lurg,1053.94046,8,1027.403241,8
22617,Upper Plenty,1052.93422,8,1019.47828,7
22618,Upper Ryans Creek,1053.94046,8,1027.403241,8
22619,Upton Hill,1080.276642,9,1067.264618,9
22620,Upwey,1074.297024,9,1051.835982,9
22621,Valencia Creek,979.9196765,4,953.777821,4
22622,Vasey,1085.344531,10,1081.041105,10
22623,Vaughan,1043.035547,7,1005.199045,7
22624,Vectis,1053.008398,8,1005.879047,7
22625,Ventnor (Vic.),1054.652915,8,1019.987842,7
22626,Venus Bay (Vic.),973.8867227,3,949.0828381,3
22627,Vermont,1062.947492,9,1071.317148,9
22628,Vermont South,1059.734,8,1072.982368,10
22629,Vervale,1030.849108,6,1001.051589,6
22630,Vesper,972.7986284,3,934.3385822,3
22631,Victoria Point (Vic.),1034.261776,7,1027.699226,8
22632,Victoria Valley (Vic.),1034.261776,7,1027.699226,8
22633,Viewbank,1071.811002,9,1076.542263,10
22634,Vinifera,1021.343618,6,967.4682272,4
22635,Violet Town,950.3804915,2,926.6862531,2
22636,Vite Vite,1049.852323,8,1015.845447,7
22637,Vite Vite North,1049.852323,8,1015.845447,7
22638,W Tree,949.017166,2,935.0248148,3
22639,Waaia,973.8745181,3,934.4069977,3
22640,Waanyarra,937.3991279,2,918.9780837,2
22643,Waggarandall,951.716002,2,946.5536099,3
22644,Wahgunyah,993.3235134,4,945.9806759,3
22645,Wahring,1047.948582,8,1019.279449,7
22646,Wail,1085.34471,10,1039.65074,8
22647,Wairewa,1013.555356,5,1000.552459,6
22648,Waitchie,999.6384534,5,980.5319306,5
22649,Wal Wal,1010.790091,5,984.3001193,5
22650,Waldara,1126.216261,10,1088.736257,10
22651,Walhalla,979.2689277,4,940.7706423,3
22653,Walkerville (Vic.),1058.228205,8,1050.604876,9
22654,Walkerville North,1058.228205,8,1050.604876,9
22655,Walkerville South,1058.228205,8,1050.604876,9
22656,Wallace,1037.92403,7,999.2022663,6
22657,Wallacedale,978.4858784,3,952.2816475,4
22659,Wallaloo,1053.994511,8,1029.99873,8
22660,Wallaloo East,984.5758432,4,954.6387951,4
22661,Wallan,1002.579161,5,972.1848032,5
22662,Wallinduc,1042.356961,7,1044.170274,9
22663,Wallington,1080.212312,9,1068.167462,9
22664,Wallup,1052.985887,8,1027.892973,8
22665,Walmer (Vic.),1015.287037,6,973.9773464,5
22666,Walpa,1004.801573,5,975.6078458,5
22667,Walpeup,995.9715889,4,976.4560569,5
22668,Walwa,1014.410905,5,989.843679,6
22669,Wandana Heights,1110.138277,10,1098.265968,10
22670,Wandella (Vic.),1025.755926,6,985.3858436,5
22671,Wandiligong,1056.357887,8,1026.428405,8
22672,Wandin East,1043.186519,7,1038.041158,8
22673,Wandin North,1044.841898,7,1007.224921,7
22674,Wando Bridge,1073.288543,9,1033.603464,8
22675,Wando Vale,1073.288543,9,1033.603464,8
22676,Wandong,1047.535381,8,1002.310932,6
22678,Wangandary,1067.239299,9,1036.128539,8
22679,Wangarabell,1019.239005,6,1003.707812,7
22680,Wangaratta (Vic.),958.4003279,3,929.5758524,3
22681,Wangaratta South,1050.010669,8,1005.104625,7
22682,Wangie,1018.04822,6,994.3657036,6
22683,Wangoom,1024.43374,6,983.1246046,5
22684,Wannon,1048.404442,8,1021.633292,7
22685,Wantirna,1045.236087,7,1044.613236,9
22686,Wantirna South,1053.492746,8,1057.415241,9
22687,Waranga Shores,951.112876,2,919.1817823,2
22688,Waratah Bay,1058.228205,8,1050.604876,9
22689,Warburton (Vic.),962.36319,3,946.3397182,3
22690,Wareek,964.7501914,3,913.4945153,2
22691,Wargan,934.3605346,2,923.2285157,2
22692,Warmur,1040.319556,7,1022.670255,8
22693,Warncoort,1082.334228,10,1064.667266,9
22694,Warne,1018.04822,6,994.3657036,6
22695,Warneet,1012.699468,5,957.6888298,4
22696,Warrabkook,1068.043267,9,1039.531234,8
22697,Warracknabeal,928.2379411,2,897.7241034,2
22698,Warragul,1003.442903,5,980.3543938,5
22699,Warragul South,1088.289009,10,1062.387432,9
22700,Warragul West,1069.318293,9,1038.428296,8
22701,Warrak,975.8034934,3,956.6714401,4
22702,Warrandyte,1099.841255,10,1110.132706,10
22703,Warrandyte South,1117.610022,10,1129.444819,10
22704,Warranwood,1099.423253,10,1097.006611,10
22705,Warrayure,1053.962598,8,1042.467435,9
22706,Warrenbayne,1055.116275,8,1021.713327,7
22707,Warrenheip,1019.549205,6,983.7685492,5
22708,Warrenmang,967.9409203,3,952.084173,4
22709,Warrion,975.3807607,3,939.5951194,3
22710,Warrnambool,989.3539955,4,958.328076,4
22711,Warrock,1073.288543,9,1033.603464,8
22712,Warrong,1048.230266,8,1027.567184,8
22713,Wartook,1061.988642,8,1032.054432,8
22714,Watchem,1040.319556,7,1022.670255,8
22715,Watchem West,1051.172444,8,1021.214851,7
22716,Watchupga,1002.179937,5,987.1244231,6
22717,Waterford Park,943.349429,2,888.3396365,1
22718,Waterholes,953.2539602,3,923.2207479,2
22719,Waterloo (Vic.),963.3184214,3,940.2268284,3
22720,Waterways,1093.168198,10,1123.093698,10
22721,Watsonia,1034.107472,7,1026.58802,8
22722,Watsonia North,1063.351348,9,1046.31708,9
22723,Watsons Creek (Vic.),1109.900267,10,1091.37395,10
22724,Wattle Bank,1077.305023,9,1019.724358,7
22726,Wattle Flat (Vic.),1059.931469,8,1028.900356,8
22727,Wattle Glen,1071.662756,9,1051.886025,9
22728,Wattle Hill (Vic.),1041.302842,7,1027.819577,8
22729,Waubra,964.065727,3,935.5573304,3
22730,Waurn Ponds,1062.816989,9,1044.343622,9
22731,Waygara,1013.555356,5,1000.552459,6
22732,Weatherboard,1060.933121,8,1037.610668,8
22733,Wedderburn (Vic.),862.5271743,1,839.3204099,1
22734,Wedderburn Junction,966.2269426,3,937.1444944,3
22735,Wee Wee Rup,1025.893442,6,990.2189993,6
22736,Weeaproinah,972.2446297,3,954.2032666,4
22737,Weering,1000.138518,5,983.3707428,5
22738,Weerite,1025.119757,6,1020.514068,7
22739,Wehla,996.2727202,4,975.1877925,5
22740,Weir Views,930.7692111,2,936.7172998,3
22741,Wellsford,1035.057892,7,1000.465595,6
22742,Welshmans Reef,1015.352293,6,963.7420784,4
22743,Welshpool (Vic.),943.0362676,2,916.4223235,2
22744,Wemen,922.2207922,2,942.7537962,3
22745,Wendouree,855.85946,1,842.7121528,1
22746,Wensleydale,1089.505801,10,1063.832274,9
22748,Werneth,1027.590148,6,1023.250308,8
22749,Werona,1041.034133,7,1008.29176,7
22750,Werribee,959.1872574,3,950.9874005,3
22751,Werribee South,1000.87372,5,994.5528379,6
22752,Werrimull,934.3605346,2,923.2285157,2
22753,Wesburn,1002.110576,5,952.7098821,4
22754,West Bendigo,928.5503367,2,901.4571506,2
22755,West Creek,1043.505992,7,1000.067641,6
22756,West Footscray,1015.854005,6,1045.916291,9
22757,West Melbourne,1047.629497,8,1100.050219,10
22758,West Wodonga,955.5791262,3,924.8008511,2
22759,Westbury (Vic.),1032.001742,7,994.6478949,6
22760,Westby,993.6603172,4,950.992623,3
22761,Westmeadows,955.1165121,3,944.2393063,3
22762,Westmere,1048.456852,8,1027.183642,8
22763,Whanregarwen,1058.725028,8,1021.129949,7
22764,Wharparilla,1068.574866,9,1015.422411,7
22765,Wheatsheaf,1029.623301,6,998.9715051,6
22766,Wheelers Hill,1065.688634,9,1080.047884,10
22767,Whipstick,979.6620904,4,944.1124207,3
22768,Whirily,1040.319556,7,1022.670255,8
22769,White Hills (Vic.),973.0133352,3,945.875438,3
22770,Whiteheads Creek,1023.488917,6,1003.692151,7
22771,Whitelaw,1015.748515,6,989.5471488,6
22772,Whitfield (Vic.),1016.578335,6,1005.353617,7
22773,Whitlands,1016.578335,6,1005.353617,7
22774,Whittington,817.0215848,1,813.6325789,1
22775,Whittlesea,1008.647005,5,972.0078718,5
22776,Whoorel,1082.334228,10,1064.667266,9
22777,Whorouly,1009.093911,5,975.6000782,5
22778,Whorouly East,1065.252589,9,1022.853656,8
22779,Whorouly South,1065.252589,9,1022.853656,8
22780,Whroo,959.4879772,3,936.7826137,3
22781,Wickliffe,1073.901204,9,1061.017785,9
22782,Wilby,970.4135041,3,940.7234463,3
22783,Wild Dog Valley (Vic.),1004.433215,5,986.7331454,6
22784,Wildwood,1063.14126,9,1041.213453,8
22785,Wilkur,1040.319556,7,1022.670255,8
22786,Willangie,1002.179937,5,987.1244231,6
22787,Willatook,1048.230266,8,1027.567184,8
22788,Willaura,937.8456621,2,924.5754872,2
22789,Willaura North,1073.740417,9,1066.801575,9
22790,Willenabrina,974.1091714,3,959.1168671,4
22791,Williams Landing,1062.243147,9,1080.434404,10
22792,Williamstown (Vic.),1072.776601,9,1107.348645,10
22793,Williamstown North,1015.528185,6,1043.742351,9
22794,Willow Grove,1049.185902,8,1007.945177,7
22795,Willowmavin,1080.508909,9,1046.479974,9
22796,Willowvale (Vic.),1042.356961,7,1044.170274,9
22797,Willung,989.1267012,4,962.6840422,4
22798,Willung South,992.4485928,4,967.7453948,4
22799,Wilsons Hill,1041.367052,7,996.0670264,6
22800,Wilsons Promontory,,,,
22801,Wimbledon Heights,983.1114129,4,931.9418336,3
22802,Winchelsea,1005.059548,5,965.7277191,4
22803,Winchelsea South,1062.772636,9,1043.945288,9
22804,Windermere (Vic.),1060.933121,8,1037.610668,8
22805,Windsor (Vic.),1064.002262,9,1111.014139,10
22806,Wingan River,1019.239005,6,1003.707812,7
22807,Wingeel,1031.926072,7,1010.976734,7
22808,Winjallok,984.5758432,4,954.6387951,4
22810,Winnambool,1059.122495,8,1050.481988,9
22811,Winnap,986.9760006,4,970.8373893,5
22812,Winnindoo,1025.87924,6,1001.365201,6
22813,Winslow,1040.336566,7,993.2453019,6
22814,Winter Valley,1034.816984,7,998.1617958,6
22815,Winton (Vic.),1057.309154,8,1012.722671,7
22816,Winton North,1016.369522,6,995.1151808,6
22817,Wirrate,960.9661228,3,941.2736129,3
22818,Wiseleigh,1002.193387,5,966.1337048,4
22819,Wodonga,949.0567406,2,928.782329,3
22820,Wollert,1001.788902,5,1002.137436,6
22821,Wombat Creek (Vic.),1013.555356,5,1000.552459,6
